  _real,_time |   _totl,_time |   missn,_time |   timer,_time |   _zulu,_time |   local,_time |   hobbs,_time |   _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   ____Q,rad/s |   ____P,rad/s |   ____R,rad/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,orign |   __lon,orign |   ____X,____m |   ____Y,____m |   ____Z,____m |   ___vX,__m/s |   ___vY,__m/s |   ___vZ,__m/s |   _dist,___ft |   _dist,___nm | 
   1194.39160 |     894.02740 |     255.53679 |       0.00000 |      12.48834 |      13.48834 |       5.20899 |       2.83029 |       4.01786 |       4.01713 |       4.01713 |       3.25704 |       4.62284 |       4.62283 |       0.00014 |       0.00047 |       0.00103 |      -1.10546 |      -0.01843 |      59.12968 |      57.73008 |      -1.01709 |      -0.10654 |      59.23364 |      -0.08590 |       0.05734 |      51.96134 |       4.45131 |     -12.23925 |       0.26013 |       1.00000 |     -12.23021 |      51.50000 |       4.00000 |   30957.03711 |    -286.38382 |  -51450.82031 |       1.76915 |      -0.02039 |      -1.06794 |   66860.48438 |      11.00382 | 
   1194.49158 |     894.12732 |     255.63670 |       0.00000 |      12.48837 |      13.48837 |       5.20902 |       2.93421 |       4.20874 |       4.20798 |       4.20798 |       3.37662 |       4.84246 |       4.84246 |       0.00016 |       0.00057 |       0.00296 |      -1.10457 |      -0.01584 |      59.14172 |      57.74212 |      -1.02608 |      -0.20886 |      59.34806 |      -0.07599 |       0.06786 |      51.96134 |       4.45131 |     -12.24024 |       0.26047 |       1.00000 |     -12.23099 |      51.50000 |       4.00000 |   30957.21875 |    -286.38586 |  -51450.92969 |       1.85544 |      -0.02096 |      -1.11497 |   66861.17969 |      11.00393 | 
   1194.59155 |     894.22729 |     255.73671 |       0.00000 |      12.48840 |      13.48840 |       5.20905 |       3.04634 |       4.41133 |       4.41054 |       4.41054 |       3.50566 |       5.07556 |       5.07556 |       0.00020 |       0.00081 |       0.00441 |      -1.10351 |      -0.01194 |      59.16302 |      57.76342 |      -1.02185 |      -0.27073 |      59.43127 |      -0.07916 |       0.07544 |      51.96134 |       4.45132 |     -12.24125 |       0.26061 |       1.00000 |     -12.23183 |      51.50000 |       4.00000 |   30957.40820 |    -286.38803 |  -51451.04688 |       1.94644 |      -0.02208 |      -1.16582 |   66861.90625 |      11.00405 | 
   1194.69141 |     894.32721 |     255.83662 |       0.00000 |      12.48842 |      13.48842 |       5.20907 |       3.16688 |       4.62597 |       4.62514 |       4.62513 |       3.64438 |       5.32252 |       5.32252 |       0.00026 |       0.00120 |       0.00513 |      -1.10217 |      -0.00656 |      59.19105 |      57.79145 |      -1.00278 |      -0.27894 |      59.46762 |      -0.09691 |       0.07876 |      51.96134 |       4.45132 |     -12.24244 |       0.26219 |       1.00000 |     -12.23270 |      51.50000 |       4.00000 |   30957.60938 |    -286.39032 |  -51451.16406 |       2.04192 |      -0.02389 |      -1.22124 |   66862.67188 |      11.00418 | 
   1194.79150 |     894.42725 |     255.93663 |       0.00000 |      12.48845 |      13.48845 |       5.20910 |       3.29637 |       4.85348 |       4.85260 |       4.85259 |       3.79339 |       5.58428 |       5.58428 |       0.00029 |       0.00127 |       0.00539 |      -1.10054 |       0.00017 |      59.22128 |      57.82167 |      -0.98126 |      -0.28095 |      59.49998 |      -0.11683 |       0.08075 |      51.96134 |       4.45132 |     -12.24402 |       0.26558 |       1.00000 |     -12.23361 |      51.50000 |       4.00000 |   30957.81836 |    -286.39282 |  -51451.28906 |       2.14306 |      -0.02593 |      -1.28008 |   66863.46875 |      11.00431 | 
   1194.89160 |     894.52740 |     256.03677 |       0.00000 |      12.48848 |      13.48848 |       5.20913 |       3.43524 |       5.09376 |       5.09284 |       5.09283 |       3.95320 |       5.86074 |       5.86074 |       0.00020 |       0.00057 |       0.00656 |      -1.09912 |       0.00509 |      59.25488 |      57.85527 |      -0.98953 |      -0.31667 |      59.56940 |      -0.10717 |       0.08651 |      51.96134 |       4.45133 |     -12.24572 |       0.26910 |       1.00000 |     -12.23457 |      51.50000 |       4.00000 |   30958.03906 |    -286.39548 |  -51451.42188 |       2.25078 |      -0.02675 |      -1.34073 |   66864.31250 |      11.00445 | 
   1194.99146 |     894.62726 |     256.13663 |       0.00000 |      12.48851 |      13.48851 |       5.20916 |       3.58323 |       5.34683 |       5.34587 |       5.34587 |       4.12351 |       6.15192 |       6.15192 |       0.00007 |      -0.00001 |       0.00753 |      -1.09837 |       0.00585 |      59.29605 |      57.89645 |      -1.01616 |      -0.27738 |      59.57129 |      -0.07978 |       0.08537 |      51.96135 |       4.45133 |     -12.24719 |       0.27293 |       1.00000 |     -12.23558 |      51.50000 |       4.00000 |   30958.26953 |    -286.39816 |  -51451.55859 |       2.36267 |      -0.02677 |      -1.40728 |   66865.19531 |      11.00460 | 
   1195.09143 |     894.72723 |     256.23663 |       0.00000 |      12.48854 |      13.48854 |       5.20918 |       3.74131 |       5.61445 |       5.61344 |       5.61344 |       4.30542 |       6.45983 |       6.45983 |      -0.00007 |      -0.00090 |       0.00795 |      -1.09841 |       0.00226 |      59.34054 |      57.94093 |      -1.04922 |      -0.22784 |      59.56617 |      -0.04676 |       0.08197 |      51.96135 |       4.45133 |     -12.24823 |       0.27712 |       1.00000 |     -12.23665 |      51.50000 |       4.00000 |   30958.51172 |    -286.40082 |  -51451.70313 |       2.48080 |      -0.02645 |      -1.47795 |   66866.11719 |      11.00475 | 
   1195.19153 |     894.82727 |     256.33667 |       0.00000 |      12.48856 |      13.48856 |       5.20921 |       3.90983 |       5.89671 |       5.89565 |       5.89565 |       4.49936 |       6.78459 |       6.78459 |      -0.00021 |      -0.00187 |       0.00833 |      -1.09926 |      -0.00682 |      59.38727 |      57.98766 |      -1.07727 |      -0.17944 |      59.56433 |      -0.01953 |       0.07918 |      51.96135 |       4.45134 |     -12.24880 |       0.28159 |       1.00000 |     -12.23775 |      51.50000 |       4.00000 |   30958.76758 |    -286.40344 |  -51451.85547 |       2.60547 |      -0.02633 |      -1.55235 |   66867.10156 |      11.00491 | 
   1195.29150 |     894.92725 |     256.43665 |       0.00000 |      12.48859 |      13.48859 |       5.20924 |       4.08891 |       6.19390 |       6.19279 |       6.19279 |       4.70543 |       7.12654 |       7.12654 |      -0.00026 |      -0.00265 |       0.00872 |      -1.10068 |      -0.02109 |      59.43618 |      58.03657 |      -1.08702 |      -0.13916 |      59.57270 |      -0.01116 |       0.07822 |      51.96135 |       4.45134 |     -12.24906 |       0.28356 |       1.00000 |     -12.23885 |      51.50000 |       4.00000 |   30959.03516 |    -286.40613 |  -51452.01563 |       2.73703 |      -0.02719 |      -1.63019 |   66868.10938 |      11.00508 | 
   1195.39136 |     895.02716 |     256.53653 |       0.00000 |      12.48862 |      13.48862 |       5.20927 |       4.27886 |       6.50652 |       6.50535 |       6.50535 |       4.92403 |       7.48623 |       7.48623 |      -0.00017 |      -0.00285 |       0.00912 |      -1.10192 |      -0.03817 |      59.48732 |      58.08772 |      -1.05379 |      -0.12162 |      59.60600 |      -0.04560 |       0.08183 |      51.96135 |       4.45134 |     -12.24961 |       0.28553 |       1.00000 |     -12.23993 |      51.50000 |       4.00000 |   30959.31641 |    -286.40900 |  -51452.18359 |       2.87616 |      -0.03057 |      -1.71079 |   66869.18750 |      11.00525 | 
   1195.49146 |     895.12726 |     256.63663 |       0.00000 |      12.48865 |      13.48865 |       5.20930 |       4.48074 |       6.83537 |       6.83414 |       6.83413 |       5.15634 |       7.86459 |       7.86459 |      -0.00002 |      -0.00300 |       0.01051 |      -1.10239 |      -0.05560 |      59.54238 |      58.14277 |      -1.00266 |      -0.18110 |      59.72026 |      -0.09710 |       0.09889 |      51.96135 |       4.45135 |     -12.25111 |       0.28688 |       1.00000 |     -12.24097 |      51.50000 |       4.00000 |   30959.61133 |    -286.41229 |  -51452.35938 |       3.02509 |      -0.03524 |      -1.79119 |   66870.31250 |      11.00544 | 
   1195.59143 |     895.22717 |     256.73654 |       0.00000 |      12.48868 |      13.48868 |       5.20932 |       4.69423 |       7.17966 |       7.17837 |       7.17835 |       5.40202 |       8.26072 |       8.26072 |       0.00016 |      -0.00247 |       0.01281 |      -1.10187 |      -0.07259 |      59.60963 |      58.21001 |      -0.96471 |      -0.24243 |      59.84859 |      -0.13439 |       0.12313 |      51.96135 |       4.45135 |     -12.25363 |       0.28678 |       1.00000 |     -12.24201 |      51.50000 |       4.00000 |   30959.92188 |    -286.41605 |  -51452.54297 |       3.18164 |      -0.03939 |      -1.87427 |   66871.50000 |      11.00563 | 
   1195.69141 |     895.32721 |     256.83661 |       0.00000 |      12.48870 |      13.48870 |       5.20935 |       4.92046 |       7.54246 |       7.54110 |       7.54107 |       5.66236 |       8.67815 |       8.67815 |       0.00018 |      -0.00163 |       0.01435 |      -1.10061 |      -0.08505 |      59.68755 |      58.28793 |      -0.94071 |      -0.28174 |      59.96565 |      -0.15702 |       0.14378 |      51.96135 |       4.45136 |     -12.25689 |       0.27992 |       1.00000 |     -12.24310 |      51.50000 |       4.00000 |   30960.25000 |    -286.42020 |  -51452.73438 |       3.34642 |      -0.04287 |      -1.96213 |   66872.74219 |      11.00584 | 
   1195.79138 |     895.42712 |     256.93655 |       0.00000 |      12.48873 |      13.48873 |       5.20938 |       5.15912 |       7.92184 |       7.92041 |       7.92039 |       5.93701 |       9.11465 |       9.11465 |      -0.00021 |      -0.00143 |       0.01671 |      -1.10047 |      -0.09525 |      59.77671 |      58.37710 |      -0.96249 |      -0.34535 |      60.11823 |      -0.13495 |       0.17548 |      51.96136 |       4.45136 |     -12.26037 |       0.27195 |       1.00000 |     -12.24430 |      51.50000 |       4.00000 |   30960.59375 |    -286.42453 |  -51452.93359 |       3.52023 |      -0.04341 |      -2.05147 |   66874.04688 |      11.00605 | 
   1195.89148 |     895.52722 |     257.03659 |       0.00000 |      12.48876 |      13.48876 |       5.20941 |       5.41138 |       8.32118 |       8.31969 |       8.31968 |       6.22731 |       9.57412 |       9.57412 |      -0.00083 |      -0.00115 |       0.01817 |      -1.10336 |      -0.10430 |      59.87753 |      58.47791 |      -1.03541 |      -0.34223 |      60.21563 |      -0.06487 |       0.19571 |      51.96136 |       4.45137 |     -12.26281 |       0.26539 |       1.00000 |     -12.24563 |      51.50000 |       4.00000 |   30960.95508 |    -286.42874 |  -51453.14453 |       3.70138 |      -0.04033 |      -2.14865 |   66875.42969 |      11.00628 | 
   1195.99133 |     895.62714 |     257.13654 |       0.00000 |      12.48879 |      13.48879 |       5.20943 |       5.67718 |       8.74011 |       8.73854 |       8.73854 |       6.53318 |      10.05613 |      10.05613 |      -0.00141 |      -0.00122 |       0.01912 |      -1.10982 |      -0.11309 |      59.98465 |      58.58503 |      -1.11528 |      -0.33023 |      60.31042 |       0.00858 |       0.21541 |      51.96136 |       4.45137 |     -12.26346 |       0.26056 |       1.00000 |     -12.24709 |      51.50000 |       4.00000 |   30961.33594 |    -286.43256 |  -51453.36328 |       3.89149 |      -0.03657 |      -2.25043 |   66876.86719 |      11.00652 | 
   1196.09143 |     895.72711 |     257.23654 |       0.00000 |      12.48881 |      13.48881 |       5.20946 |       5.95743 |       9.17980 |       9.17815 |       9.17814 |       6.85569 |      10.56202 |      10.56202 |      -0.00162 |      -0.00123 |       0.01997 |      -1.11852 |      -0.12250 |      60.09691 |      58.69729 |      -1.17627 |      -0.31892 |      60.41106 |       0.06090 |       0.23691 |      51.96136 |       4.45138 |     -12.26249 |       0.25687 |       1.00000 |     -12.24861 |      51.50000 |       4.00000 |   30961.73438 |    -286.43607 |  -51453.59766 |       4.09142 |      -0.03406 |      -2.35650 |   66878.37500 |      11.00677 | 
   1196.19141 |     895.82715 |     257.33655 |       0.00000 |      12.48884 |      13.48884 |       5.20949 |       6.25261 |       9.64069 |       9.63895 |       9.63894 |       7.19537 |      11.09231 |      11.09231 |      -0.00156 |      -0.00062 |       0.02083 |      -1.12739 |      -0.13021 |      60.21408 |      58.81445 |      -1.22020 |      -0.31907 |      60.52813 |       0.09601 |       0.26277 |      51.96136 |       4.45139 |     -12.26030 |       0.25458 |       1.00000 |     -12.25008 |      51.50000 |       4.00000 |   30962.15625 |    -286.43939 |  -51453.83594 |       4.30189 |      -0.03268 |      -2.46605 |   66879.97656 |      11.00703 | 
   1196.29138 |     895.92712 |     257.43652 |       0.00000 |      12.48887 |      13.48887 |       5.20952 |       6.56322 |      10.12135 |      10.11953 |      10.11951 |       7.55282 |      11.64534 |      11.64534 |      -0.00135 |       0.00025 |       0.02169 |      -1.13559 |      -0.13347 |      60.33610 |      58.93647 |      -1.25013 |      -0.33036 |      60.66130 |       0.11778 |       0.29352 |      51.96137 |       4.45139 |     -12.25722 |       0.25424 |       1.00000 |     -12.25140 |      51.50000 |       4.00000 |   30962.59766 |    -286.44263 |  -51454.08984 |       4.52239 |      -0.03228 |      -2.57851 |   66881.64063 |      11.00730 | 
   1196.39136 |     896.02710 |     257.53653 |       0.00000 |      12.48890 |      13.48890 |       5.20955 |       6.88987 |      10.61703 |      10.61512 |      10.61509 |       7.92872 |      12.21566 |      12.21566 |      -0.00072 |       0.00092 |       0.02257 |      -1.14120 |      -0.13238 |      60.46315 |      59.06353 |      -1.26857 |      -0.34071 |      60.79868 |       0.13064 |       0.32610 |      51.96137 |       4.45140 |     -12.25343 |       0.25336 |       1.00000 |     -12.25247 |      51.50000 |       4.00000 |   30963.06250 |    -286.44586 |  -51454.35547 |       4.75034 |      -0.03258 |      -2.69342 |   66883.38281 |      11.00759 | 
   1196.49133 |     896.12714 |     257.63654 |       0.00000 |      12.48892 |      13.48892 |       5.20957 |       7.23283 |      11.12327 |      11.12127 |      11.12123 |       8.32340 |      12.79813 |      12.79812 |       0.00007 |       0.00145 |       0.02345 |      -1.14269 |      -0.12808 |      60.59526 |      59.19563 |      -1.27366 |      -0.34442 |      60.93458 |       0.13421 |       0.35870 |      51.96137 |       4.45141 |     -12.24929 |       0.24974 |       1.00000 |     -12.25321 |      51.50000 |       4.00000 |   30963.54883 |    -286.44919 |  -51454.62891 |       4.98353 |      -0.03371 |      -2.81003 |   66885.21875 |      11.00789 | 
   1196.59131 |     896.22711 |     257.73651 |       0.00000 |      12.48895 |      13.48895 |       5.20960 |       7.59209 |      11.63438 |      11.63229 |      11.63224 |       8.73682 |      13.38620 |      13.38620 |       0.00175 |       0.00203 |       0.02426 |      -1.13682 |      -0.12076 |      60.73209 |      59.33246 |      -1.31349 |      -0.34394 |      61.07102 |       0.17988 |       0.39086 |      51.96138 |       4.45141 |     -12.24405 |       0.24695 |       1.00000 |     -12.25357 |      51.50000 |       4.00000 |   30964.06055 |    -286.45239 |  -51454.91797 |       5.21952 |      -0.03043 |      -2.92677 |   66887.14063 |      11.00821 | 
   1196.69141 |     896.32715 |     257.83652 |       0.00000 |      12.48898 |      13.48898 |       5.20963 |       7.96737 |      12.15097 |      12.14879 |      12.14871 |       9.16869 |      13.98058 |      13.98058 |       0.00317 |       0.00184 |       0.02511 |      -1.12183 |      -0.11187 |      60.87378 |      59.47414 |      -1.32358 |      -0.33875 |      61.20769 |       0.20490 |       0.42343 |      51.96138 |       4.45142 |     -12.23721 |       0.24826 |       1.00000 |     -12.25348 |      51.50000 |       4.00000 |   30964.59570 |    -286.45532 |  -51455.21484 |       5.45856 |      -0.02898 |      -3.04373 |   66889.15625 |      11.00854 | 
   1196.79138 |     896.42712 |     257.93652 |       0.00000 |      12.48901 |      13.48901 |       5.20966 |       8.35806 |      12.67157 |      12.66929 |      12.66923 |       9.61829 |      14.57956 |      14.57956 |       0.00357 |       0.00049 |       0.02595 |      -1.10142 |      -0.10791 |      61.02029 |      59.62065 |      -1.27468 |      -0.31255 |      61.32818 |       0.17634 |       0.45104 |      51.96138 |       4.45143 |     -12.23019 |       0.24737 |       1.00000 |     -12.25287 |      51.50000 |       4.00000 |   30965.15430 |    -286.45840 |  -51455.52734 |       5.69908 |      -0.03341 |      -3.16213 |   66891.25781 |      11.00888 | 
   1196.89136 |     896.52716 |     258.03653 |       0.00000 |      12.48904 |      13.48904 |       5.20968 |       8.76346 |      13.19507 |      13.19271 |      13.19268 |      10.08481 |      15.18190 |      15.18190 |       0.00279 |      -0.00099 |       0.02678 |      -1.08272 |      -0.11321 |      61.17157 |      59.77193 |      -1.20067 |      -0.27096 |      61.43790 |       0.12098 |       0.47467 |      51.96138 |       4.45144 |     -12.22475 |       0.24529 |       1.00000 |     -12.25170 |      51.50000 |       4.00000 |   30965.73828 |    -286.46219 |  -51455.84766 |       5.94081 |      -0.04128 |      -3.28136 |   66893.43750 |      11.00924 | 
   1196.99146 |     896.62720 |     258.13660 |       0.00000 |      12.48906 |      13.48906 |       5.20971 |       9.18268 |      13.72018 |      13.71772 |      13.71770 |      10.56724 |      15.78607 |      15.78607 |       0.00159 |      -0.00135 |       0.02760 |      -1.07006 |      -0.12337 |      61.32766 |      59.92801 |      -1.17112 |      -0.23848 |      61.56137 |       0.10407 |       0.50250 |      51.96139 |       4.45145 |     -12.22059 |       0.24583 |       1.00000 |     -12.25002 |      51.50000 |       4.00000 |   30966.34570 |    -286.46655 |  -51456.18359 |       6.18456 |      -0.04494 |      -3.39861 |   66895.71875 |      11.00962 | 
   1197.09143 |     896.72717 |     258.23657 |       0.00000 |      12.48909 |      13.48909 |       5.20974 |       9.61431 |      14.24569 |      14.24313 |      14.24310 |      11.06395 |      16.39071 |      16.39071 |       0.00063 |      -0.00153 |       0.02841 |      -1.06380 |      -0.13442 |      61.48835 |      60.08870 |      -1.19570 |      -0.21870 |      61.70200 |       0.13491 |       0.53683 |      51.96139 |       4.45146 |     -12.21583 |       0.24739 |       1.00000 |     -12.24791 |      51.50000 |       4.00000 |   30966.97656 |    -286.47098 |  -51456.53125 |       6.43009 |      -0.04263 |      -3.51304 |   66898.07813 |      11.01001 | 
   1197.19141 |     896.82721 |     258.33658 |       0.00000 |      12.48912 |      13.48912 |       5.20977 |      10.05761 |      14.77021 |      14.76756 |      14.76749 |      11.57409 |      16.99421 |      16.99421 |       0.00047 |      -0.00303 |       0.03073 |      -1.06075 |      -0.14957 |      61.65609 |      60.25644 |      -1.24082 |      -0.24151 |      61.89211 |       0.18320 |       0.58802 |      51.96139 |       4.45147 |     -12.20904 |       0.24889 |       1.00000 |     -12.24541 |      51.50000 |       4.00000 |   30967.63281 |    -286.47498 |  -51456.88672 |       6.67891 |      -0.03768 |      -3.62029 |   66900.53125 |      11.01041 | 
   1197.29150 |     896.92725 |     258.43661 |       0.00000 |      12.48915 |      13.48915 |       5.20980 |      10.51145 |      15.29039 |      15.28765 |      15.28753 |      12.09636 |      17.59271 |      17.59271 |       0.00121 |      -0.00596 |       0.03701 |      -1.05554 |      -0.17984 |      61.85094 |      60.45128 |      -1.27431 |      -0.31079 |      62.15547 |       0.22225 |       0.67028 |      51.96140 |       4.45148 |     -12.20001 |       0.25075 |       1.00000 |     -12.24252 |      51.50000 |       4.00000 |   30968.31445 |    -286.47849 |  -51457.25391 |       6.93129 |      -0.03347 |      -3.71601 |   66903.07031 |      11.01083 | 
   1197.39148 |     897.02728 |     258.53665 |       0.00000 |      12.48917 |      13.48917 |       5.20982 |      10.97455 |      15.81024 |      15.80741 |      15.80728 |      12.62929 |      18.19085 |      18.19085 |       0.00202 |      -0.00763 |       0.04321 |      -1.04497 |      -0.22346 |      62.08185 |      60.68220 |      -1.27303 |      -0.31757 |      62.39220 |       0.23181 |       0.74379 |      51.96140 |       4.45149 |     -12.18955 |       0.25338 |       1.00000 |     -12.23915 |      51.50000 |       4.00000 |   30969.02148 |    -286.48178 |  -51457.63281 |       7.18277 |      -0.03309 |      -3.81271 |   66905.69531 |      11.01126 | 
   1197.49146 |     897.12726 |     258.63663 |       0.00000 |      12.48920 |      13.48920 |       5.20985 |      11.44532 |      16.32910 |      16.32618 |      16.32605 |      13.17103 |      18.78783 |      18.78784 |       0.00191 |      -0.00878 |       0.04921 |      -1.03209 |      -0.27540 |      62.34809 |      60.94843 |      -1.25757 |      -0.30673 |      62.64652 |       0.22947 |       0.82819 |      51.96140 |       4.45150 |     -12.17882 |       0.24854 |       1.00000 |     -12.23523 |      51.50000 |       4.00000 |   30969.75391 |    -286.48517 |  -51458.01953 |       7.43590 |      -0.03434 |      -3.90487 |   66908.41406 |      11.01171 | 
   1197.59131 |     897.22711 |     258.73651 |       0.00000 |      12.48923 |      13.48923 |       5.20988 |      11.92253 |      16.84933 |      16.84632 |      16.84618 |      13.72020 |      19.38640 |      19.38640 |       0.00133 |      -0.00904 |       0.05334 |      -1.02139 |      -0.33258 |      62.64347 |      61.24381 |      -1.25716 |      -0.25178 |      62.88569 |       0.23974 |       0.90712 |      51.96141 |       4.45151 |     -12.16737 |       0.25220 |       1.00000 |     -12.23073 |      51.50000 |       4.00000 |   30970.50977 |    -286.48856 |  -51458.41406 |       7.68955 |      -0.03371 |      -3.99723 |   66911.21875 |      11.01217 | 
   1197.69141 |     897.32709 |     258.83652 |       0.00000 |      12.48926 |      13.48926 |       5.20991 |      12.40641 |      17.37178 |      17.36868 |      17.36857 |      14.27704 |      19.98752 |      19.98752 |       0.00129 |      -0.00589 |       0.05598 |      -1.01235 |      -0.38191 |      62.95777 |      61.55811 |      -1.21247 |      -0.20600 |      63.15343 |       0.20401 |       0.99852 |      51.96141 |       4.45152 |     -12.15628 |       0.25854 |       1.00000 |     -12.22559 |      51.50000 |       4.00000 |   30971.29297 |    -286.49222 |  -51458.81641 |       7.94715 |      -0.04012 |      -4.08404 |   66914.10156 |      11.01264 | 
   1197.79138 |     897.42712 |     258.93652 |       0.00000 |      12.48929 |      13.48929 |       5.20993 |      12.89565 |      17.89438 |      17.89119 |      17.89111 |      14.84005 |      20.58881 |      20.58881 |       0.00205 |      -0.00072 |       0.05791 |      -1.00067 |      -0.40554 |      63.28472 |      61.88505 |      -1.16008 |      -0.20294 |      63.47720 |       0.16336 |       1.11611 |      51.96141 |       4.45153 |     -12.14695 |       0.27189 |       1.00000 |     -12.21984 |      51.50000 |       4.00000 |   30972.10156 |    -286.49664 |  -51459.23047 |       8.20985 |      -0.04760 |      -4.16054 |   66917.07813 |      11.01313 | 
   1197.89136 |     897.52710 |     259.03650 |       0.00000 |      12.48931 |      13.48931 |       5.20996 |      13.38956 |      18.41610 |      18.41281 |      18.41278 |      15.40843 |      21.18909 |      21.18909 |       0.00327 |       0.00399 |       0.05943 |      -0.98280 |      -0.40013 |      63.62132 |      62.22165 |      -1.09867 |      -0.22436 |      63.83574 |       0.11996 |       1.25023 |      51.96142 |       4.45154 |     -12.13958 |       0.28257 |       1.00000 |     -12.21356 |      51.50000 |       4.00000 |   30972.93750 |    -286.50183 |  -51459.64844 |       8.47583 |      -0.05587 |      -4.22884 |   66920.14063 |      11.01364 | 
   1197.99133 |     897.62708 |     259.13651 |       0.00000 |      12.48934 |      13.48934 |       5.20999 |      13.88738 |      18.92701 |      18.92364 |      18.92363 |      15.98131 |      21.77693 |      21.77693 |       0.00436 |       0.00649 |       0.06068 |      -0.95819 |      -0.37441 |      63.96562 |      62.56594 |      -0.98832 |      -0.24168 |      64.19859 |       0.03425 |       1.38648 |      51.96142 |       4.45156 |     -12.13542 |       0.29416 |       1.00000 |     -12.20690 |      51.50000 |       4.00000 |   30973.79883 |    -286.50821 |  -51460.07813 |       8.73826 |      -0.07167 |      -4.29080 |   66923.28906 |      11.01416 | 
   1198.09131 |     897.72711 |     259.23648 |       0.00000 |      12.48937 |      13.48937 |       5.21002 |      14.38841 |      19.41430 |      19.41084 |      19.41083 |      16.55789 |      22.33760 |      22.33760 |       0.00509 |       0.00746 |       0.06175 |      -0.92864 |      -0.33924 |      64.31654 |      62.91686 |      -0.85887 |      -0.24487 |      64.55408 |      -0.06577 |       1.51655 |      51.96143 |       4.45157 |     -12.13692 |       0.29792 |       1.00000 |     -12.20008 |      51.50000 |       4.00000 |   30974.68750 |    -286.51645 |  -51460.50781 |       8.99029 |      -0.09063 |      -4.34543 |   66926.52344 |      11.01469 | 
   1198.19128 |     897.82709 |     259.33649 |       0.00000 |      12.48940 |      13.48940 |       5.21005 |      14.89102 |      19.86942 |      19.86587 |      19.86584 |      17.13628 |      22.86124 |      22.86124 |       0.00580 |       0.00637 |       0.06270 |      -0.89528 |      -0.30488 |      64.67317 |      63.27348 |      -0.78414 |      -0.23296 |      64.89973 |      -0.10733 |       1.63635 |      51.96143 |       4.45158 |     -12.14240 |       0.29046 |       1.00000 |     -12.19343 |      51.50000 |       4.00000 |   30975.59961 |    -286.52609 |  -51460.94531 |       9.22765 |      -0.09986 |      -4.39165 |   66929.83594 |      11.01523 | 
   1198.29138 |     897.92712 |     259.43649 |       0.00000 |      12.48942 |      13.48942 |       5.21007 |      15.39311 |      20.28863 |      20.28502 |      20.28499 |      17.71408 |      23.34358 |      23.34358 |       0.00629 |       0.00507 |       0.06355 |      -0.85846 |      -0.27809 |      65.03503 |      63.63534 |      -0.75781 |      -0.20643 |      65.23553 |      -0.09707 |       1.74524 |      51.96143 |       4.45160 |     -12.14889 |       0.28222 |       1.00000 |     -12.18730 |      51.50000 |       4.00000 |   30976.53320 |    -286.53616 |  -51461.38672 |       9.44848 |      -0.09978 |      -4.42902 |   66933.21875 |      11.01579 | 
   1198.39148 |     898.02716 |     259.53659 |       0.00000 |      12.48945 |      13.48945 |       5.21010 |      15.89235 |      20.67100 |      20.66731 |      20.66731 |      18.28859 |      23.78352 |      23.78352 |       0.00582 |       0.00381 |       0.06425 |      -0.82154 |      -0.25824 |      65.40156 |      64.00186 |      -0.78306 |      -0.17545 |      65.57122 |      -0.03510 |       1.84858 |      51.96144 |       4.45161 |     -12.15305 |       0.28148 |       1.00000 |     -12.18192 |      51.50000 |       4.00000 |   30977.49023 |    -286.54565 |  -51461.83203 |       9.65289 |      -0.08984 |      -4.45611 |   66936.67969 |      11.01636 | 
   1198.49146 |     898.12720 |     259.63660 |       0.00000 |      12.48948 |      13.48948 |       5.21013 |      16.38511 |      21.01689 |      21.01314 |      21.01314 |      18.85565 |      24.18149 |      24.18149 |       0.00476 |       0.00217 |       0.06485 |      -0.78989 |      -0.24622 |      65.77140 |      64.37170 |      -0.81362 |      -0.14080 |      65.90644 |       0.02692 |       1.94841 |      51.96144 |       4.45162 |     -12.15311 |       0.28398 |       1.00000 |     -12.17735 |      51.50000 |       4.00000 |   30978.46680 |    -286.55402 |  -51462.27734 |       9.84081 |      -0.07930 |      -4.47328 |   66940.18750 |      11.01694 | 
   1198.59143 |     898.22717 |     259.73657 |       0.00000 |      12.48951 |      13.48951 |       5.21016 |      16.86898 |      21.32817 |      21.32437 |      21.32435 |      19.41247 |      24.53965 |      24.53964 |       0.00385 |      -0.00028 |       0.06540 |      -0.76386 |      -0.24646 |      66.14457 |      64.74487 |      -0.82795 |      -0.09955 |      66.23831 |       0.06711 |       2.04439 |      51.96144 |       4.45164 |     -12.15025 |       0.29841 |       1.00000 |     -12.17348 |      51.50000 |       4.00000 |   30979.45898 |    -286.56158 |  -51462.72656 |      10.01273 |      -0.07245 |      -4.48167 |   66943.76563 |      11.01753 | 
